,article,timestamp,views
0,Berlin,2015070100,4564
1,Berlin,2015070200,4673
2,Berlin,2015070300,4079
3,Berlin,2015070400,3970
4,Berlin,2015070500,4394
5,Berlin,2015070600,4850
6,Berlin,2015070700,4747
7,Berlin,2015070800,4546
8,Berlin,2015070900,4501
9,Berlin,2015071000,4514
10,Berlin,2015071100,4298
11,Berlin,2015071200,4857
12,Berlin,2015071300,4860
13,Berlin,2015071400,4904
14,Berlin,2015071500,4668
15,Berlin,2015071600,5101
16,Berlin,2015071700,4393
17,Berlin,2015071800,3931
18,Berlin,2015071900,4386
19,Berlin,2015072000,5019
20,Berlin,2015072100,4666
21,Berlin,2015072200,4728
22,Berlin,2015072300,4812
23,Berlin,2015072400,4319
24,Berlin,2015072500,3962
25,Berlin,2015072600,4614
26,Berlin,2015072700,5075
27,Berlin,2015072800,4838
28,Berlin,2015072900,5031
29,Berlin,2015073000,5015
30,Berlin,2015073100,4348
31,Berlin,2015080100,4108
32,Berlin,2015080200,4711
33,Berlin,2015080300,4394
34,Berlin,2015080400,4664
35,Berlin,2015080500,4887
36,Berlin,2015080600,4811
37,Berlin,2015080700,4510
38,Berlin,2015080800,4019
39,Berlin,2015080900,4382
40,Berlin,2015081000,4374
41,Berlin,2015081100,4616
42,Berlin,2015081200,4539
43,Berlin,2015081300,4854
44,Berlin,2015081400,4719
45,Berlin,2015081500,4265
46,Berlin,2015081600,4553
47,Berlin,2015081700,5059
48,Berlin,2015081800,5035
49,Berlin,2015081900,4885
50,Berlin,2015082000,4887
51,Berlin,2015082100,4872
52,Berlin,2015082200,4823
53,Berlin,2015082300,5185
54,Berlin,2015082400,5281
55,Berlin,2015082500,5127
56,Berlin,2015082600,4876
57,Berlin,2015082700,4994
58,Berlin,2015082800,4987
59,Berlin,2015082900,4375
60,Berlin,2015083000,4944
61,Berlin,2015083100,5144
62,Berlin,2015090100,4964
63,Berlin,2015090200,5107
64,Berlin,2015090300,5159
65,Berlin,2015090400,4906
66,Berlin,2015090500,5073
67,Berlin,2015090600,5305
68,Berlin,2015090700,5923
69,Berlin,2015090800,5788
70,Berlin,2015090900,5500
71,Berlin,2015091000,5302
72,Berlin,2015091100,5202
73,Berlin,2015091200,4534
74,Berlin,2015091300,5591
75,Berlin,2015091400,5793
76,Berlin,2015091500,5718
77,Berlin,2015091600,5305
78,Berlin,2015091700,5048
79,Berlin,2015091800,4755
80,Berlin,2015091900,4287
81,Berlin,2015092000,5192
82,Berlin,2015092100,5482
83,Berlin,2015092200,5452
84,Berlin,2015092300,5159
85,Berlin,2015092400,4987
86,Berlin,2015092500,4672
87,Berlin,2015092600,4169
88,Berlin,2015092700,4801
89,Berlin,2015092800,5216
90,Berlin,2015092900,5025
91,Berlin,2015093000,5114
92,Berlin,2015100100,4873
93,Berlin,2015100200,4472
94,Berlin,2015100300,4661
95,Berlin,2015100400,4803
96,Berlin,2015100500,5332
97,Berlin,2015100600,5202
98,Berlin,2015100700,5175
99,Berlin,2015100800,5225
100,Berlin,2015100900,4680
101,Berlin,2015101000,4349
102,Berlin,2015101100,4841
103,Berlin,2015101200,5324
104,Berlin,2015101300,5211
105,Berlin,2015101400,5087
106,Berlin,2015101500,4798
107,Berlin,2015101600,4550
108,Berlin,2015101700,4262
109,Berlin,2015101800,4993
110,Berlin,2015101900,5208
111,Berlin,2015102000,4901
112,Berlin,2015102100,4700
113,Berlin,2015102200,5088
114,Berlin,2015102300,5003
115,Berlin,2015102400,4422
116,Berlin,2015102500,4934
117,Berlin,2015102600,5351
118,Berlin,2015102700,5159
119,Berlin,2015102800,5606
120,Berlin,2015102900,5072
121,Berlin,2015103000,5028
122,Berlin,2015103100,4219
123,Berlin,2015110100,4977
124,Berlin,2015110200,5461
125,Berlin,2015110300,5084
126,Berlin,2015110400,5231
127,Berlin,2015110500,5582
128,Berlin,2015110600,4666
129,Berlin,2015110700,4384
130,Berlin,2015110800,5034
131,Berlin,2015110900,5569
132,Berlin,2015111000,5416
133,Berlin,2015111100,5355
134,Berlin,2015111200,5154
135,Berlin,2015111300,4844
136,Berlin,2015111400,4759
137,Berlin,2015111500,5027
138,Berlin,2015111600,5240
139,Berlin,2015111700,5454
140,Berlin,2015111800,5992
141,Berlin,2015111900,5142
142,Berlin,2015112000,4568
143,Berlin,2015112100,4321
144,Berlin,2015112200,5107
145,Berlin,2015112300,5174
146,Berlin,2015112400,4921
147,Berlin,2015112500,4665
148,Berlin,2015112600,4535
149,Berlin,2015112700,4278
150,Berlin,2015112800,4245
151,Berlin,2015112900,4907
152,Berlin,2015113000,5278
153,Berlin,2015120100,5368
154,Berlin,2015120200,5116
155,Berlin,2015120300,4765
156,Berlin,2015120400,4639
157,Berlin,2015120500,3993
158,Berlin,2015120600,4703
159,Berlin,2015120700,5163
160,Berlin,2015120800,5126
161,Berlin,2015120900,4827
162,Berlin,2015121000,4763
163,Berlin,2015121100,4275
164,Berlin,2015121200,3866
165,Berlin,2015121300,4591
166,Berlin,2015121400,5296
167,Berlin,2015121500,4762
168,Berlin,2015121600,4633
169,Berlin,2015121700,4805
170,Berlin,2015121800,4010
171,Berlin,2015121900,3597
172,Berlin,2015122000,4091
173,Berlin,2015122100,4387
174,Berlin,2015122200,4269
175,Berlin,2015122300,3964
176,Berlin,2015122400,3769
177,Berlin,2015122500,3584
178,Berlin,2015122600,3932
179,Berlin,2015122700,4293
180,Berlin,2015122800,4621
181,Berlin,2015122900,4670
182,Berlin,2015123000,4535
183,Berlin,2015123100,3951
184,Berlin,2016010100,4213
185,Berlin,2016010200,4623
186,Berlin,2016010300,4874
187,Berlin,2016010400,4898
188,Berlin,2016010500,5208
189,Berlin,2016010600,5244
190,Berlin,2016010700,5009
191,Berlin,2016010800,4955
192,Berlin,2016010900,4540
193,Berlin,2016011000,4705
194,Berlin,2016011100,5659
195,Berlin,2016011200,6168
196,Berlin,2016011300,5348
197,Berlin,2016011400,4877
198,Berlin,2016011500,6542
199,Berlin,2016011600,4258
200,Berlin,2016011700,4741
201,Berlin,2016011800,4779
202,Berlin,2016011900,5211
203,Berlin,2016012000,5086
204,Berlin,2016012100,4954
205,Berlin,2016012200,4685
206,Berlin,2016012300,4320
207,Berlin,2016012400,4896
208,Berlin,2016012500,5179
209,Berlin,2016012600,5121
210,Berlin,2016012700,5038
211,Berlin,2016012800,5047
212,Berlin,2016012900,4541
213,Berlin,2016013000,4164
214,Berlin,2016013100,4993
215,Berlin,2016020100,5176
216,Berlin,2016020200,5087
217,Berlin,2016020300,5125
218,Berlin,2016020400,5675
219,Berlin,2016020500,6168
220,Berlin,2016020600,4613
221,Berlin,2016020700,5173
222,Berlin,2016020800,5033
223,Berlin,2016020900,5445
224,Berlin,2016021000,5589
225,Berlin,2016021100,4976
226,Berlin,2016021200,4627
227,Berlin,2016021300,4378
228,Berlin,2016021400,4912
229,Berlin,2016021500,5181
230,Berlin,2016021600,5219
231,Berlin,2016021700,5153
232,Berlin,2016021800,5196
233,Berlin,2016021900,4809
234,Berlin,2016022000,4585
235,Berlin,2016022100,5081
236,Berlin,2016022200,5487
237,Berlin,2016022300,5165
238,Berlin,2016022400,5088
239,Berlin,2016022500,5157
240,Berlin,2016022600,4683
241,Berlin,2016022700,4248
242,Berlin,2016022800,4832
243,Berlin,2016022900,5318
244,Berlin,2016030100,4983
245,Berlin,2016030200,4783
246,Berlin,2016030300,4898
247,Berlin,2016030400,4536
248,Berlin,2016030500,4390
249,Berlin,2016030600,4851
250,Berlin,2016030700,5224
251,Berlin,2016030800,5055
252,Berlin,2016030900,4886
253,Berlin,2016031000,4917
254,Berlin,2016031100,4532
255,Berlin,2016031200,3887
256,Berlin,2016031300,4899
257,Berlin,2016031400,5500
258,Berlin,2016031500,5405
259,Berlin,2016031600,5023
260,Berlin,2016031700,4794
261,Berlin,2016031800,4641
262,Berlin,2016031900,4088
263,Berlin,2016032000,4688
264,Berlin,2016032100,5033
265,Berlin,2016032200,5271
266,Berlin,2016032300,5054
267,Berlin,2016032400,4639
268,Berlin,2016032500,4208
269,Berlin,2016032600,4374
270,Berlin,2016032700,4441
271,Berlin,2016032800,4939
272,Berlin,2016032900,5176
273,Berlin,2016033000,4855
274,Berlin,2016033100,4699
275,Berlin,2016040100,4391
276,Berlin,2016040200,3741
277,Berlin,2016040300,4740
278,Berlin,2016040400,4770
