,article,timestamp,views
0,Milky_Way,2015070100,4370
1,Milky_Way,2015070200,4523
2,Milky_Way,2015070300,4100
3,Milky_Way,2015070400,3960
4,Milky_Way,2015070500,3969
5,Milky_Way,2015070600,4510
6,Milky_Way,2015070700,5120
7,Milky_Way,2015070800,4672
8,Milky_Way,2015070900,4551
9,Milky_Way,2015071000,4523
10,Milky_Way,2015071100,4082
11,Milky_Way,2015071200,4948
12,Milky_Way,2015071300,5558
13,Milky_Way,2015071400,10857
14,Milky_Way,2015071500,9871
15,Milky_Way,2015071600,8220
16,Milky_Way,2015071700,6239
17,Milky_Way,2015071800,5575
18,Milky_Way,2015071900,7890
19,Milky_Way,2015072000,6431
20,Milky_Way,2015072100,6392
21,Milky_Way,2015072200,6377
22,Milky_Way,2015072300,9416
23,Milky_Way,2015072400,9978
24,Milky_Way,2015072500,6671
25,Milky_Way,2015072600,6255
26,Milky_Way,2015072700,6151
27,Milky_Way,2015072800,5633
28,Milky_Way,2015072900,6181
29,Milky_Way,2015073000,5841
30,Milky_Way,2015073100,6752
31,Milky_Way,2015080100,5535
32,Milky_Way,2015080200,5716
33,Milky_Way,2015080300,4826
34,Milky_Way,2015080400,5580
35,Milky_Way,2015080500,5278
36,Milky_Way,2015080600,5286
37,Milky_Way,2015080700,4772
38,Milky_Way,2015080800,5085
39,Milky_Way,2015080900,5055
40,Milky_Way,2015081000,4896
41,Milky_Way,2015081100,5650
42,Milky_Way,2015081200,6365
43,Milky_Way,2015081300,7069
44,Milky_Way,2015081400,6440
45,Milky_Way,2015081500,4906
46,Milky_Way,2015081600,8083
47,Milky_Way,2015081700,5615
48,Milky_Way,2015081800,5001
49,Milky_Way,2015081900,4867
50,Milky_Way,2015082000,4831
51,Milky_Way,2015082100,4580
52,Milky_Way,2015082200,3954
53,Milky_Way,2015082300,5544
54,Milky_Way,2015082400,4881
55,Milky_Way,2015082500,4741
56,Milky_Way,2015082600,4931
57,Milky_Way,2015082700,5176
58,Milky_Way,2015082800,4599
59,Milky_Way,2015082900,4166
60,Milky_Way,2015083000,4422
61,Milky_Way,2015083100,4861
62,Milky_Way,2015090100,4637
63,Milky_Way,2015090200,4762
64,Milky_Way,2015090300,4503
65,Milky_Way,2015090400,4158
66,Milky_Way,2015090500,3958
67,Milky_Way,2015090600,4718
68,Milky_Way,2015090700,5527
69,Milky_Way,2015090800,5439
70,Milky_Way,2015090900,4909
71,Milky_Way,2015091000,5057
72,Milky_Way,2015091100,4580
73,Milky_Way,2015091200,4232
74,Milky_Way,2015091300,4727
75,Milky_Way,2015091400,4998
76,Milky_Way,2015091500,4928
77,Milky_Way,2015091600,5608
78,Milky_Way,2015091700,5001
79,Milky_Way,2015091800,4602
80,Milky_Way,2015091900,4073
81,Milky_Way,2015092000,4556
82,Milky_Way,2015092100,4847
83,Milky_Way,2015092200,4666
84,Milky_Way,2015092300,4740
85,Milky_Way,2015092400,4599
86,Milky_Way,2015092500,5228
87,Milky_Way,2015092600,4355
88,Milky_Way,2015092700,5216
89,Milky_Way,2015092800,7411
90,Milky_Way,2015092900,8176
91,Milky_Way,2015093000,5347
92,Milky_Way,2015100100,4965
93,Milky_Way,2015100200,4688
94,Milky_Way,2015100300,4276
95,Milky_Way,2015100400,4990
96,Milky_Way,2015100500,5251
97,Milky_Way,2015100600,5254
98,Milky_Way,2015100700,5355
99,Milky_Way,2015100800,5188
100,Milky_Way,2015100900,5038
101,Milky_Way,2015101000,4223
102,Milky_Way,2015101100,5810
103,Milky_Way,2015101200,5684
104,Milky_Way,2015101300,5531
105,Milky_Way,2015101400,5659
106,Milky_Way,2015101500,6178
107,Milky_Way,2015101600,5828
108,Milky_Way,2015101700,5000
109,Milky_Way,2015101800,5087
110,Milky_Way,2015101900,5893
111,Milky_Way,2015102000,5421
112,Milky_Way,2015102100,5885
113,Milky_Way,2015102200,5891
114,Milky_Way,2015102300,6253
115,Milky_Way,2015102400,4547
116,Milky_Way,2015102500,5201
117,Milky_Way,2015102600,5794
118,Milky_Way,2015102700,6249
119,Milky_Way,2015102800,5986
120,Milky_Way,2015102900,5994
121,Milky_Way,2015103000,4726
122,Milky_Way,2015103100,4069
123,Milky_Way,2015110100,4474
124,Milky_Way,2015110200,5167
125,Milky_Way,2015110300,5209
126,Milky_Way,2015110400,5857
127,Milky_Way,2015110500,5737
128,Milky_Way,2015110600,4810
129,Milky_Way,2015110700,4240
130,Milky_Way,2015110800,4939
131,Milky_Way,2015110900,5420
132,Milky_Way,2015111000,5253
133,Milky_Way,2015111100,5026
134,Milky_Way,2015111200,5759
135,Milky_Way,2015111300,4778
136,Milky_Way,2015111400,3734
137,Milky_Way,2015111500,4281
138,Milky_Way,2015111600,4848
139,Milky_Way,2015111700,5106
140,Milky_Way,2015111800,5185
141,Milky_Way,2015111900,4901
142,Milky_Way,2015112000,4503
143,Milky_Way,2015112100,4070
144,Milky_Way,2015112200,4360
145,Milky_Way,2015112300,4702
146,Milky_Way,2015112400,4697
147,Milky_Way,2015112500,4457
148,Milky_Way,2015112600,3780
149,Milky_Way,2015112700,3865
150,Milky_Way,2015112800,3671
151,Milky_Way,2015112900,4120
152,Milky_Way,2015113000,4870
153,Milky_Way,2015120100,5227
154,Milky_Way,2015120200,4729
155,Milky_Way,2015120300,4494
156,Milky_Way,2015120400,4459
157,Milky_Way,2015120500,3530
158,Milky_Way,2015120600,4015
159,Milky_Way,2015120700,4745
160,Milky_Way,2015120800,4795
161,Milky_Way,2015120900,4742
162,Milky_Way,2015121000,4791
163,Milky_Way,2015121100,4337
164,Milky_Way,2015121200,3756
165,Milky_Way,2015121300,4191
166,Milky_Way,2015121400,6343
167,Milky_Way,2015121500,4850
168,Milky_Way,2015121600,4768
169,Milky_Way,2015121700,4403
